GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P017001,P017001.2000,P017002,P017002.2000,P017003,P017003.2000
37197050102,140,37,197,49180,268,,,Census Tract 501.02,4066,1843,3875,1702,2.48,,0.58,,1.90,
37197050200,140,37,197,49180,268,,,Census Tract 502,4528,2153,4215,1899,2.41,,0.54,,1.87,
37197050300,140,37,197,49180,268,,,Census Tract 503,5964,2875,5711,2673,2.34,,0.51,,1.83,
37197050400,140,37,197,49180,268,,,Census Tract 504,6729,2847,6212,2623,2.61,,0.69,,1.92,
37197050501,140,37,197,49180,268,,,Census Tract 505.01,7130,3100,6827,2800,2.46,,0.59,,1.87,
37197050502,140,37,197,49180,268,,,Census Tract 505.02,4389,1981,4121,1808,2.44,,0.52,,1.92,
37199960101,140,37,199,99999,999,,,Census Tract 9601.01,3954,2433,3944,2284,2.35,,0.46,,1.88,
37199960102,140,37,199,99999,999,,,Census Tract 9601.02,1917,1027,1912,963,2.41,,0.52,,1.89,
37199960300,140,37,199,99999,999,,,Census Tract 9603,3019,2290,3195,1888,2.23,,0.42,,1.81,
37199960400,140,37,199,99999,999,,,Census Tract 9604,4304,2674,4320,2350,2.38,,0.50,,1.88,
37001020400,140,37,001,15500,268,,,Census Tract 204,6059,2640,5177,2181,2.60,,0.72,,1.88,
37001020702,140,37,001,15500,268,,,Census Tract 207.02,4742,2455,4143,1941,2.22,,0.53,,1.69,
37001020801,140,37,001,15500,268,,,Census Tract 208.01,1450,716,1431,681,2.25,,0.48,,1.77,
37001021500,140,37,001,15500,268,,,Census Tract 215,4681,2005,4137,1677,2.54,,0.58,,1.96,
37001021703,140,37,001,15500,268,,,Census Tract 217.03,4866,2436,3415,1538,2.18,,0.46,,1.72,
37001021801,140,37,001,15500,268,,,Census Tract 218.01,4441,1936,3538,1518,2.48,,0.56,,1.92,
37001022001,140,37,001,15500,268,,,Census Tract 220.01,3319,1486,2729,1156,2.47,,0.55,,1.93,
37003040100,140,37,003,25860,999,,,Census Tract 401,3476,1542,9700,4142,2.53,,0.62,,1.91,
37003040200,140,37,003,25860,999,,,Census Tract 402,3994,1796,3885,1625,2.47,,0.55,,1.93,
37005950100,140,37,005,99999,999,,,Census Tract 9501,4079,3381,11535,6050,2.36,,0.49,,1.87,
37007920100,140,37,007,16740,172,,,Census Tract 9201,3411,1676,3419,1461,2.50,,0.60,,1.90,
37007920500,140,37,007,16740,172,,,Census Tract 9205,6138,2867,6044,2609,2.36,,0.56,,1.81,
37009970200,140,37,009,99999,999,,,Census Tract 9702,2884,1708,2764,1401,2.26,,0.45,,1.82,
37009970500,140,37,009,99999,999,,,Census Tract 9705,6528,3780,5836,3022,2.26,,0.44,,1.82,
37009970800,140,37,009,99999,999,,,Census Tract 9708,4948,3527,4576,2576,2.29,,0.44,,1.85,
37011930100,140,37,011,99999,999,,,Census Tract 9301,3100,2618,2767,1874,2.31,,0.42,,1.89,
37013930700,140,37,013,47820,999,,,Census Tract 9307,3023,2292,3042,2006,2.22,,0.35,,1.88,
37013930800,140,37,013,47820,999,,,Census Tract 9308,2447,1636,2746,1651,2.30,,0.47,,1.84,
37015960100,140,37,015,99999,999,,,Census Tract 9601,5677,2850,5641,2725,2.38,,0.49,,1.89,
37015960400,140,37,015,99999,999,,,Census Tract 9604,7985,3367,6608,3073,2.31,,0.50,,1.81,
37017950600,140,37,017,99999,999,,,Census Tract 9506,6453,3107,6839,2976,2.40,,0.53,,1.87,
37019020201,140,37,019,48900,999,,,Census Tract 202.01,3300,1439,1736,739,2.44,,0.62,,1.82,
37019020203,140,37,019,48900,999,,,Census Tract 202.03,2517,1083,1324,556,2.57,,0.68,,1.89,
37019020303,140,37,019,48900,999,,,Census Tract 203.03,2712,2026,1471,1049,2.27,,0.32,,1.95,
37019020308,140,37,019,48900,999,,,Census Tract 203.08,1648,2126,1711,1728,2.09,,0.25,,1.84,
37019020403,140,37,019,48900,999,,,Census Tract 204.03,4571,4246,3795,3501,2.32,,0.49,,1.83,
37019020405,140,37,019,48900,999,,,Census Tract 204.05,2949,1826,2334,1462,2.33,,0.44,,1.90,
37019020504,140,37,019,48900,999,,,Census Tract 205.04,1443,1407,1055,857,2.04,,0.12,,1.91,
37019020512,140,37,019,48900,999,,,Census Tract 205.12,655,4481,579,3633,1.93,,0.14,,1.78,
37019020603,140,37,019,48900,999,,,Census Tract 206.03,2509,1070,1988,789,2.52,,0.62,,1.89,
37021000400,140,37,021,11700,120,,,Census Tract 4,3775,1478,3596,1423,1.92,,0.23,,1.69,
37021000500,140,37,021,11700,120,,,Census Tract 5,3615,1948,3611,1949,2.14,,0.43,,1.71,
37021000600,140,37,021,11700,120,,,Census Tract 6,2127,1229,2151,1219,1.93,,0.21,,1.72,
37021000700,140,37,021,11700,120,,,Census Tract 7,1139,630,1348,680,1.99,,0.27,,1.71,
37021000900,140,37,021,11700,120,,,Census Tract 9,3291,1481,2914,1327,2.09,,0.49,,1.61,
37021001100,140,37,021,11700,120,,,Census Tract 11,4398,2138,4045,1975,2.14,,0.35,,1.78,
37021001200,140,37,021,11700,120,,,Census Tract 12,4592,2218,4316,2171,2.24,,0.44,,1.80,
37021001700,140,37,021,11700,120,,,Census Tract 17,2423,1321,2487,1206,2.08,,0.27,,1.81,
37021001801,140,37,021,11700,120,,,Census Tract 18.01,3187,1969,3105,1721,1.85,,0.30,,1.55,
37021001802,140,37,021,11700,120,,,Census Tract 18.02,4458,2255,4342,1972,2.13,,0.40,,1.73,
37021001900,140,37,021,11700,120,,,Census Tract 19,3054,1740,3260,1706,1.98,,0.30,,1.68,
37021002401,140,37,021,11700,120,,,Census Tract 24.01,3480,1679,3054,1359,2.42,,0.54,,1.89,
37021002503,140,37,021,11700,120,,,Census Tract 25.03,3954,1792,3351,1475,2.43,,0.55,,1.88,
37021002506,140,37,021,11700,120,,,Census Tract 25.06,3741,1736,3297,1481,2.43,,0.57,,1.86,
37021002606,140,37,021,11700,120,,,Census Tract 26.06,3805,1571,3089,1180,2.60,,0.64,,1.97,
37021003002,140,37,021,11700,120,,,Census Tract 30.02,7200,3166,6491,2738,2.38,,0.51,,1.87,
37021003201,140,37,021,11700,120,,,Census Tract 32.01,1733,887,1471,674,2.23,,0.36,,1.86,
37021003202,140,37,021,11700,120,,,Census Tract 32.02,4407,1856,3740,1410,2.59,,0.60,,2.00,
37021003205,140,37,021,11700,120,,,Census Tract 32.05,1525,1015,1294,771,2.19,,0.38,,1.82,
37023020100,140,37,023,25860,999,,,Census Tract 201,4320,1913,4435,1765,2.53,,0.60,,1.93,
37023020202,140,37,023,25860,999,,,Census Tract 202.02,4287,1904,4210,1680,2.47,,0.54,,1.92,
37023020301,140,37,023,25860,999,,,Census Tract 203.01,4898,2212,4767,1913,2.49,,0.58,,1.90,
37023020500,140,37,023,25860,999,,,Census Tract 205,2900,1342,3223,1381,2.45,,0.59,,1.86,
37023020900,140,37,023,25860,999,,,Census Tract 209,6929,3317,7205,3169,2.29,,0.49,,1.80,
37023021201,140,37,023,25860,999,,,Census Tract 212.01,3834,1825,3814,1672,2.41,,0.50,,1.90,
37023021203,140,37,023,25860,999,,,Census Tract 212.03,4409,1826,4017,1609,2.68,,0.67,,2.02,
37023021301,140,37,023,25860,999,,,Census Tract 213.01,5977,1988,5951,1855,2.31,,0.48,,1.83,
37023021302,140,37,023,25860,999,,,Census Tract 213.02,3530,1719,3478,1532,2.43,,0.55,,1.87,
37023021400,140,37,023,25860,999,,,Census Tract 214,5024,2256,5188,2193,2.34,,0.53,,1.81,
37025040701,140,37,025,16740,172,,,Census Tract 407.01,1654,790,1289,605,2.38,,0.53,,1.85,
37025040703,140,37,025,16740,172,,,Census Tract 407.03,2749,1197,2142,918,2.44,,0.73,,1.71,
37025041100,140,37,025,16740,172,,,Census Tract 411,6841,2707,5260,2113,2.73,,0.75,,1.98,
37025041302,140,37,025,16740,172,,,Census Tract 413.02,7567,2592,1935,717,3.11,,1.09,,2.02,
37025041502,140,37,025,16740,172,,,Census Tract 415.02,6062,2232,3455,1335,2.83,,0.78,,2.05,
37025041503,140,37,025,16740,172,,,Census Tract 415.03,2986,1120,1702,670,2.84,,0.84,,2.00,
37025041602,140,37,025,16740,172,,,Census Tract 416.02,3172,1277,2627,1012,2.72,,0.63,,2.09,
37025041702,140,37,025,16740,172,,,Census Tract 417.02,3270,1328,2891,1140,2.62,,0.65,,1.96,
37027031202,140,37,027,25860,999,,,Census Tract 312.02,4587,1971,4278,1742,2.56,,0.60,,1.95,
37027031401,140,37,027,25860,999,,,Census Tract 314.01,3193,1403,2920,1216,2.51,,0.57,,1.95,
37029950102,140,37,029,21020,999,,,Census Tract 9501.02,4656,1953,3211,1414,2.69,,0.66,,2.03,
37031970101,140,37,031,33980,999,,,Census Tract 9701.01,1216,830,1198,682,2.09,,0.32,,1.77,
37031970103,140,37,031,33980,999,,,Census Tract 9701.03,3046,1869,3003,1536,2.26,,0.38,,1.87,
37031970303,140,37,031,33980,999,,,Census Tract 9703.03,688,667,610,519,1.73,,0.14,,1.59,
37031970304,140,37,031,33980,999,,,Census Tract 9703.04,2241,1499,1987,1168,2.10,,0.37,,1.73,
37031970401,140,37,031,33980,999,,,Census Tract 9704.01,1520,918,1626,864,1.76,,0.28,,1.48,
37031970403,140,37,031,33980,999,,,Census Tract 9704.03,1191,1078,1274,1014,1.88,,0.28,,1.60,
37031970503,140,37,031,33980,999,,,Census Tract 9705.03,2218,1043,2031,911,2.24,,0.46,,1.78,
37031970504,140,37,031,33980,999,,,Census Tract 9705.04,1771,723,1621,631,2.76,,0.75,,2.01,
37031970602,140,37,031,33980,999,,,Census Tract 9706.02,1025,504,858,387,2.39,,0.44,,1.96,
37031970805,140,37,031,33980,999,,,Census Tract 9708.05,1634,741,1157,567,2.56,,0.63,,1.92,
37031970902,140,37,031,33980,999,,,Census Tract 9709.02,1282,2095,1218,1841,2.07,,0.34,,1.74,
37033930100,140,37,033,99999,999,,,Census Tract 9301,2436,1216,2495,1032,2.48,,0.54,,1.94,
37033930400,140,37,033,99999,999,,,Census Tract 9304,2643,1161,2620,1105,2.54,,0.54,,2.00,
37035010302,140,37,035,25860,999,,,Census Tract 103.02,5467,2429,5111,2153,2.46,,0.59,,1.87,
37035010303,140,37,035,25860,999,,,Census Tract 103.03,4027,1735,4210,1648,2.55,,0.61,,1.94,
37035010401,140,37,035,25860,999,,,Census Tract 104.01,6593,3524,6261,3081,2.10,,0.43,,1.67,
37035010402,140,37,035,25860,999,,,Census Tract 104.02,4948,2263,5005,2169,2.11,,0.51,,1.59,
37035011300,140,37,035,25860,999,,,Census Tract 113,7187,3056,6895,2797,2.60,,0.69,,1.91,
37035011501,140,37,035,25860,999,,,Census Tract 115.01,4821,2199,4511,1884,2.50,,0.54,,1.95,
37035011504,140,37,035,25860,999,,,Census Tract 115.04,5616,3091,3898,2230,2.42,,0.49,,1.93,
37035011701,140,37,035,25860,999,,,Census Tract 117.01,4280,1773,3765,1564,2.56,,0.62,,1.95,
37035011801,140,37,035,25860,999,,,Census Tract 118.01,6218,2398,5134,1980,2.75,,0.73,,2.02,
37037020104,140,37,037,20500,450,,,Census Tract 201.04,4667,2401,3092,1547,2.08,,0.31,,1.77,
37037020701,140,37,037,20500,450,,,Census Tract 207.01,4910,2601,3132,1578,2.03,,0.28,,1.75,
37039930200,140,37,039,99999,999,,,Census Tract 9302,2410,1292,2212,1043,2.45,,0.55,,1.89,
37041930102,140,37,041,99999,999,,,Census Tract 9301.02,2335,1177,2384,1018,2.36,,0.46,,1.90,
37041930200,140,37,041,99999,999,,,Census Tract 9302,7034,3394,6601,3072,2.50,,0.55,,1.95,
37045950601,140,37,045,43140,172,,,Census Tract 9506.01,3918,1641,3734,1487,2.65,,0.65,,2.00,
37045951100,140,37,045,43140,172,,,Census Tract 9511,2842,1527,3115,1534,2.28,,0.56,,1.72,
37045951400,140,37,045,43140,172,,,Census Tract 9514,6726,2829,6045,2442,2.62,,0.67,,1.94,
37045951501,140,37,045,43140,172,,,Census Tract 9515.01,5775,2065,5188,1803,2.49,,0.60,,1.90,
37047930200,140,37,047,99999,999,,,Census Tract 9302,2175,947,2142,900,2.66,,0.69,,1.96,
37047930300,140,37,047,99999,999,,,Census Tract 9303,2620,1483,2571,1283,2.36,,0.51,,1.85,
37047930500,140,37,047,99999,999,,,Census Tract 9305,4536,2103,4780,2085,2.48,,0.56,,1.92,
37047930600,140,37,047,99999,999,,,Census Tract 9306,3878,1855,4097,1887,2.48,,0.57,,1.91,
37047930900,140,37,047,99999,999,,,Census Tract 9309,4749,2361,4530,2137,2.19,,0.53,,1.66,
37047931100,140,37,047,99999,999,,,Census Tract 9311,3752,1694,3334,1435,2.51,,0.64,,1.88,
37047931200,140,37,047,99999,999,,,Census Tract 9312,7803,2846,6179,2626,2.49,,0.62,,1.86,
37049960101,140,37,049,35100,999,,,Census Tract 9601.01,3924,2270,3166,1820,2.11,,0.27,,1.84,
37049960300,140,37,049,35100,999,,,Census Tract 9603,6858,3056,6635,2838,2.51,,0.58,,1.93,
37049960401,140,37,049,35100,999,,,Census Tract 9604.01,4317,2151,3856,1828,2.18,,0.38,,1.79,
37049960403,140,37,049,35100,999,,,Census Tract 9604.03,4158,1838,3715,1562,2.41,,0.49,,1.92,
37049960600,140,37,049,35100,999,,,Census Tract 9606,4980,2336,4331,1987,2.34,,0.58,,1.76,
37049960700,140,37,049,35100,999,,,Census Tract 9607,1850,1007,2007,1002,2.09,,0.42,,1.68,
37049960800,140,37,049,35100,999,,,Census Tract 9608,3321,1694,3653,1832,2.29,,0.62,,1.68,
37049961002,140,37,049,35100,999,,,Census Tract 9610.02,4170,1815,2717,1197,2.46,,0.58,,1.88,
37049961202,140,37,049,35100,999,,,Census Tract 9612.02,3748,227,5165,301,3.87,,1.90,,1.96,
37051000200,140,37,051,22180,999,,,Census Tract 2,1633,778,2430,1122,2.25,,0.66,,1.59,
37051001000,140,37,051,22180,999,,,Census Tract 10,2605,1267,2664,1223,2.26,,0.48,,1.78,
37051001200,140,37,051,22180,999,,,Census Tract 12,5617,2720,5633,2587,2.25,,0.59,,1.66,
37051001601,140,37,051,22180,999,,,Census Tract 16.01,7128,3022,5274,2229,2.56,,0.74,,1.82,
37051002001,140,37,051,22180,999,,,Census Tract 20.01,2734,1428,2733,1265,2.17,,0.43,,1.73,
37051002300,140,37,051,22180,999,,,Census Tract 23,4846,2461,5223,2752,2.22,,0.57,,1.65,
37051002401,140,37,051,22180,999,,,Census Tract 24.01,2005,973,2322,1104,2.50,,0.71,,1.79,
37051002502,140,37,051,22180,999,,,Census Tract 25.02,7080,3283,5801,2449,2.20,,0.51,,1.69,
37051002700,140,37,051,22180,999,,,Census Tract 27,8114,3177,6416,2566,2.71,,0.71,,1.99,
37051002900,140,37,051,22180,999,,,Census Tract 29,4559,1934,4749,1962,2.63,,0.62,,2.01,
37051003102,140,37,051,22180,999,,,Census Tract 31.02,4019,1496,3294,1221,2.92,,0.91,,2.01,
37051003312,140,37,051,22180,999,,,Census Tract 33.12,6980,2700,5859,1967,2.77,,0.84,,1.93,
37051003402,140,37,051,22180,999,,,Census Tract 34.02,1947,0,2861,0,0.00,,0.00,,0.00,
37051003403,140,37,051,22180,999,,,Census Tract 34.03,3618,968,5315,923,3.49,,1.69,,1.80,
37051003404,140,37,051,22180,999,,,Census Tract 34.04,1093,0,1605,0,0.00,,0.00,,0.00,
37051003406,140,37,051,22180,999,,,Census Tract 34.06,1523,339,2238,323,3.01,,1.14,,1.87,
37051003408,140,37,051,22180,999,,,Census Tract 34.08,4725,1954,6943,1864,2.71,,0.95,,1.76,
37051003500,140,37,051,22180,999,,,Census Tract 35,4621,2377,5160,2345,2.33,,0.59,,1.74,
37051003700,140,37,051,22180,999,,,Census Tract 37,7322,2894,6317,2390,2.73,,0.75,,1.98,
37051980200,140,37,051,22180,999,,,Census Tract 9802,505,0,740,0,0.00,,0.00,,0.00,
37055970602,140,37,055,28620,999,,,Census Tract 9706.02,1759,851,1525,671,2.41,,0.53,,1.88,
37057060301,140,37,057,45640,268,,,Census Tract 603.01,4534,1846,3711,1449,2.58,,0.61,,1.97,
37057060303,140,37,057,45640,268,,,Census Tract 603.03,4372,1900,3577,1490,2.47,,0.55,,1.93,
37057060602,140,37,057,45640,268,,,Census Tract 606.02,2563,1212,1958,923,2.46,,0.59,,1.87,
37057060800,140,37,057,45640,268,,,Census Tract 608,4538,2033,4225,1820,2.47,,0.73,,1.74,
37057061300,140,37,057,45640,268,,,Census Tract 613,2176,1136,2443,1143,2.24,,0.52,,1.72,
37057061500,140,37,057,45640,268,,,Census Tract 615,6214,3012,6556,2960,2.39,,0.59,,1.81,
37057062002,140,37,057,45640,268,,,Census Tract 620.02,4021,1838,3837,1618,2.43,,0.55,,1.88,
37059080300,140,37,059,49180,268,,,Census Tract 803,8657,3909,6784,3012,2.45,,0.55,,1.89,
37061090802,140,37,061,99999,999,,,Census Tract 908.02,5191,2328,4676,1882,2.53,,0.64,,1.89,
37063000101,140,37,063,20500,450,,,Census Tract 1.01,3152,1309,3151,1281,2.63,,0.68,,1.95,
37063000401,140,37,063,20500,450,,,Census Tract 4.01,2523,1272,2659,1274,2.13,,0.43,,1.70,
37063000900,140,37,063,20500,450,,,Census Tract 9,1668,843,2198,906,2.72,,0.77,,1.95,
37063001001,140,37,063,20500,450,,,Census Tract 10.01,3466,1509,4907,1803,2.87,,0.90,,1.97,
37063001100,140,37,063,20500,450,,,Census Tract 11,3225,1487,3727,1378,2.44,,0.67,,1.77,
37063001303,140,37,063,20500,450,,,Census Tract 13.03,3676,850,3642,867,2.17,,0.41,,1.77,
37063001503,140,37,063,20500,450,,,Census Tract 15.03,1941,39,1694,21,3.00,,0.59,,2.41,
37063001603,140,37,063,20500,450,,,Census Tract 16.03,6271,2548,5549,2129,2.59,,0.62,,1.97,
37063001706,140,37,063,20500,450,,,Census Tract 17.06,4179,2351,3847,2084,1.96,,0.35,,1.61,
37063001807,140,37,063,20500,450,,,Census Tract 18.07,9416,3598,5552,2197,2.72,,0.80,,1.92,
37063001809,140,37,063,20500,450,,,Census Tract 18.09,5148,2471,3034,1447,2.22,,0.49,,1.73,
37063002019,140,37,063,20500,450,,,Census Tract 20.19,4408,2595,2942,1739,1.92,,0.27,,1.65,
37063002028,140,37,063,20500,450,,,Census Tract 20.28,6001,3275,2274,1239,2.01,,0.37,,1.64,
37065020200,140,37,065,40580,999,,,Census Tract 202,6059,3086,7123,2751,2.46,,0.61,,1.85,
37065020300,140,37,065,40580,999,,,Census Tract 203,5370,2283,5689,2120,2.74,,0.77,,1.97,
37065020400,140,37,065,40580,999,,,Census Tract 204,4958,2559,5336,2600,2.44,,0.66,,1.78,
37065020600,140,37,065,40580,999,,,Census Tract 206,3525,1218,3944,1691,2.73,,0.65,,2.08,
37065021000,140,37,065,40580,999,,,Census Tract 210,3409,1583,3127,1655,2.40,,0.60,,1.80,
37065021100,140,37,065,40580,999,,,Census Tract 211,3957,1616,4625,1753,2.62,,0.71,,1.92,
37065021400,140,37,065,40580,999,,,Census Tract 214,4141,1701,3372,1411,2.61,,0.67,,1.94,
37067000100,140,37,067,49180,268,,,Census Tract 1,2052,1152,1499,544,1.39,,0.07,,1.32,
37067000301,140,37,067,49180,268,,,Census Tract 3.01,1799,856,1518,719,2.27,,0.72,,1.55,
37067000801,140,37,067,49180,268,,,Census Tract 8.01,3062,364,2234,376,3.33,,1.55,,1.78,
37067001200,140,37,067,49180,268,,,Census Tract 12,1959,918,2085,997,2.13,,0.42,,1.71,
37067001601,140,37,067,49180,268,,,Census Tract 16.01,3652,1609,3423,1378,2.47,,0.56,,1.91,
37067001602,140,37,067,49180,268,,,Census Tract 16.02,3077,1496,3427,1633,2.44,,0.81,,1.64,
37067001901,140,37,067,49180,268,,,Census Tract 19.01,1549,609,1719,632,3.06,,0.94,,2.12,
37067002100,140,37,067,49180,268,,,Census Tract 21,2151,1067,2149,1052,2.09,,0.40,,1.69,
37067002502,140,37,067,49180,268,,,Census Tract 25.02,2770,1306,2810,1281,2.31,,0.49,,1.81,
37067002601,140,37,067,49180,268,,,Census Tract 26.01,2481,1224,2576,1203,2.18,,0.38,,1.81,
37067002807,140,37,067,49180,268,,,Census Tract 28.07,5031,2248,4677,2099,2.44,,0.59,,1.85,
37067002809,140,37,067,49180,268,,,Census Tract 28.09,2238,1009,1839,783,2.39,,0.46,,1.93,
37067002904,140,37,067,49180,268,,,Census Tract 29.04,2151,1000,2198,975,2.32,,0.46,,1.86,
37067003002,140,37,067,49180,268,,,Census Tract 30.02,3932,1712,3638,1537,2.49,,0.57,,1.91,
37067003003,140,37,067,49180,268,,,Census Tract 30.03,3272,1383,2853,1134,2.56,,0.64,,1.92,
37067003105,140,37,067,49180,268,,,Census Tract 31.05,3649,1523,3359,1349,2.64,,0.71,,1.93,
37067003106,140,37,067,49180,268,,,Census Tract 31.06,3099,1335,2853,1183,2.52,,0.55,,1.97,
37067003107,140,37,067,49180,268,,,Census Tract 31.07,4391,1848,4048,1688,2.52,,0.60,,1.92,
37067003202,140,37,067,49180,268,,,Census Tract 32.02,3904,1872,3717,1601,2.29,,0.55,,1.74,
37067003308,140,37,067,49180,268,,,Census Tract 33.08,7880,3056,4763,1874,2.68,,0.72,,1.96,
37067003314,140,37,067,49180,268,,,Census Tract 33.14,3171,1459,2837,1269,2.36,,0.52,,1.84,
37067003402,140,37,067,49180,268,,,Census Tract 34.02,2182,984,2119,905,2.43,,0.51,,1.91,
37067003703,140,37,067,49180,268,,,Census Tract 37.03,6032,2507,3752,1455,2.58,,0.72,,1.87,
37067003803,140,37,067,49180,268,,,Census Tract 38.03,4567,2398,3722,1874,2.09,,0.39,,1.70,
37067004015,140,37,067,49180,268,,,Census Tract 40.15,3296,1508,2809,1167,2.54,,0.65,,1.89,
37067004104,140,37,067,49180,268,,,Census Tract 41.04,3429,1433,2925,1177,2.57,,0.62,,1.94,
37071030402,140,37,071,16740,172,,,Census Tract 304.02,4368,1704,3710,1449,2.61,,0.63,,1.98,
37071030501,140,37,071,16740,172,,,Census Tract 305.01,2569,1092,2369,925,2.65,,0.63,,2.02,
37071030601,140,37,071,16740,172,,,Census Tract 306.01,2710,1171,2550,1056,2.53,,0.58,,1.95,
37071030700,140,37,071,16740,172,,,Census Tract 307,2955,1443,2940,1405,2.35,,0.52,,1.82,
37071030801,140,37,071,16740,172,,,Census Tract 308.01,1476,634,2115,833,2.56,,0.57,,1.99,
37071030802,140,37,071,16740,172,,,Census Tract 308.02,4215,1847,4030,1741,2.63,,0.69,,1.94,
37071031001,140,37,071,16740,172,,,Census Tract 310.01,2865,1212,2895,1232,2.58,,0.60,,1.99,
37071031003,140,37,071,16740,172,,,Census Tract 310.03,3803,1504,3342,1250,2.66,,0.60,,2.07,
37071031004,140,37,071,16740,172,,,Census Tract 310.04,2561,1184,2251,984,2.36,,0.48,,1.88,
37071031202,140,37,071,16740,172,,,Census Tract 312.02,2404,839,2199,724,2.33,,0.50,,1.83,
37071031402,140,37,071,16740,172,,,Census Tract 314.02,2356,1024,2112,950,2.46,,0.47,,1.99,
37071031500,140,37,071,16740,172,,,Census Tract 315,3381,1457,3754,1574,2.66,,0.69,,1.97,
37071032301,140,37,071,16740,172,,,Census Tract 323.01,2308,1041,2514,1079,2.46,,0.54,,1.92,
37071032502,140,37,071,16740,172,,,Census Tract 325.02,3153,1252,2413,974,2.69,,0.66,,2.02,
37071032702,140,37,071,16740,172,,,Census Tract 327.02,1798,954,2069,942,2.16,,0.44,,1.72,
37071032800,140,37,071,16740,172,,,Census Tract 328,6203,2879,5484,2317,2.38,,0.58,,1.79,
37071033306,140,37,071,16740,172,,,Census Tract 333.06,1572,586,1644,574,2.81,,0.70,,2.12,
37071033400,140,37,071,16740,172,,,Census Tract 334,2869,1241,2875,1176,2.63,,0.66,,1.98,
37073970100,140,37,073,99999,999,,,Census Tract 9701,4684,2012,4177,1813,2.54,,0.58,,1.96,
37073970200,140,37,073,99999,999,,,Census Tract 9702,4174,1735,3295,1281,2.69,,0.68,,2.02,
37073970300,140,37,073,99999,999,,,Census Tract 9703,3339,1461,3044,1295,2.57,,0.62,,1.96,
37077970400,140,37,077,99999,999,,,Census Tract 9704,4040,1873,3919,1676,2.34,,0.55,,1.80,
37077970601,140,37,077,99999,999,,,Census Tract 9706.01,5380,2172,3342,1348,2.72,,0.74,,1.98,
37077970701,140,37,077,99999,999,,,Census Tract 9707.01,4749,2003,3996,1722,2.60,,0.61,,1.99,
37081010401,140,37,081,24660,268,,,Census Tract 104.01,1453,841,1492,826,1.88,,0.32,,1.57,
37081010403,140,37,081,24660,268,,,Census Tract 104.03,1594,822,1654,820,2.13,,0.46,,1.67,
37081010404,140,37,081,24660,268,,,Census Tract 104.04,2502,1067,2490,1054,2.51,,0.64,,1.86,
37081010701,140,37,081,24660,268,,,Census Tract 107.01,1919,1273,2117,1351,1.80,,0.20,,1.60,
37081011102,140,37,081,24660,268,,,Census Tract 111.02,2602,1303,2708,1246,2.27,,0.45,,1.82,
37081012508,140,37,081,24660,268,,,Census Tract 125.08,3289,1687,3474,1691,2.11,,0.39,,1.72,
37081012509,140,37,081,24660,268,,,Census Tract 125.09,2223,1028,2386,1019,2.26,,0.40,,1.86,
37081012510,140,37,081,24660,268,,,Census Tract 125.10,3090,1238,3100,1164,2.59,,0.58,,2.01,
37081012511,140,37,081,24660,268,,,Census Tract 125.11,4961,2057,4977,1935,2.49,,0.51,,1.98,
37081012601,140,37,081,24660,268,,,Census Tract 126.01,5912,3403,5856,2912,2.04,,0.38,,1.66,
37081012608,140,37,081,24660,268,,,Census Tract 126.08,2392,1166,2558,1089,2.44,,0.68,,1.75,
37081012609,140,37,081,24660,268,,,Census Tract 126.09,7342,3535,6757,3127,2.37,,0.57,,1.80,
37081016304,140,37,081,24660,268,,,Census Tract 163.04,3758,1459,3044,1107,2.71,,0.65,,2.05,
37081014406,140,37,081,24660,268,,,Census Tract 144.06,2337,932,2364,842,2.70,,0.67,,2.03,
37081015100,140,37,081,24660,268,,,Census Tract 151,4097,1774,3617,1483,2.51,,0.56,,1.95,
37081015500,140,37,081,24660,268,,,Census Tract 155,6111,2557,3499,1511,2.65,,0.81,,1.84,
37081015703,140,37,081,24660,268,,,Census Tract 157.03,5863,2791,4910,2304,2.23,,0.49,,1.74,
37081016305,140,37,081,24660,268,,,Census Tract 163.05,3538,1553,2095,713,2.56,,0.60,,1.96,
37081016407,140,37,081,24660,268,,,Census Tract 164.07,4577,1844,4446,1772,2.63,,0.70,,1.93,
37081016408,140,37,081,24660,268,,,Census Tract 164.08,1956,788,1899,757,2.56,,0.56,,1.99,
37081016702,140,37,081,24660,268,,,Census Tract 167.02,3522,1584,3163,1371,2.41,,0.47,,1.94,
37081016900,140,37,081,24660,268,,,Census Tract 169,4698,1939,4336,1737,2.50,,0.51,,1.99,
37083930100,140,37,083,40260,999,,,Census Tract 9301,3435,1665,3672,1657,2.53,,0.63,,1.89,
37083930501,140,37,083,40260,999,,,Census Tract 9305.01,3956,1727,4026,1726,2.52,,0.71,,1.81,
37083930700,140,37,083,40260,999,,,Census Tract 9307,4108,2626,4264,2374,2.23,,0.38,,1.85,
37083930800,140,37,083,40260,999,,,Census Tract 9308,5312,2318,5422,2217,2.62,,0.64,,1.98,
37083930900,140,37,083,40260,999,,,Census Tract 9309,5577,2560,6026,2491,2.57,,0.62,,1.94,
37085070100,140,37,085,20380,450,,,Census Tract 701,4530,2023,4599,2099,2.46,,0.64,,1.82,
37085070500,140,37,085,20380,450,,,Census Tract 705,5914,2627,5945,2587,2.45,,0.57,,1.88,
